date,regime_label,proba_up,position,turnover,cost,market_return,strategy_return,equity,benchmark_equity
2020-09-30,High Volatility,0.22174490988254547,0,1,0.0007,0.0052789495642950775,-0.0007,0.9432710285349895,1.3352607593647787
2020-10-01,High Volatility,0.5068625211715698,1,1,0.0007,-0.009623812866370861,-0.01032381286637086,0.9335829698534114,1.3224720962438277
2020-10-02,High Volatility,0.6751741170883179,1,0,0.0,0.017813109002900934,0.017813109002900934,0.9503619845955943,1.346240501961945
2020-10-05,High Volatility,0.2688612639904022,0,1,0.0007,-0.014072064387523205,-0.0007,0.9496969639907441,1.3274287891822685
2020-10-06,High Volatility,0.5002918243408203,1,1,0.0007,0.017247163770241564,0.016547163770241565,0.9655424929151737,1.3505217424340152
2020-10-07,High Volatility,0.3398314416408539,0,1,0.0007,0.007978212894869286,-0.0007,0.9648668496728566,1.3613395885727895
2020-10-08,High Volatility,0.3366549611091614,0,0,0.0,0.008755095180752877,0.0,0.9648668496728566,1.373310573333309
2020-10-09,High Volatility,0.416858971118927,0,0,0.0,0.01628253015832422,0.0,0.9648668496728566,1.3958545828461482
2020-10-12,High Volatility,0.5050796866416931,1,1,0.0007,-0.006326891629163268,-0.007026891629163268,0.9581106003997341,1.387051041064616
2020-10-13,High Volatility,0.4397505819797516,0,1,0.0007,-0.0066451720840594065,-0.0007,0.9574401576617889,1.3778644054003015
2020-10-14,High Volatility,0.41640418767929077,0,0,0.0,-0.001528923514213078,-0.0,0.9574401576617889,1.3757593657438654
2020-10-15,High Volatility,0.4605269134044647,0,0,0.0,0.00013491045663045577,0.0,0.9574401576617889,1.3759449825886565
2020-10-16,High Volatility,0.13747653365135193,0,0,0.0,-0.016464663514942676,-0.0,0.9574401576617889,1.3534759912084136
2020-10-19,High Volatility,0.5728460550308228,1,1,0.0007,0.0047161953200011274,0.004016195320001127,0.961293156360828,1.3598743243787896
2020-10-20,High Volatility,0.4480215609073639,0,1,0.0007,-0.0021981140115702774,-0.0007,0.9606204866132545,1.3568884484225254
2020-10-21,High Volatility,0.6029950380325317,1,1,0.0007,0.0052053540034913415,0.004505354003491341,0.9649581860669594,1.3639699480060687
2020-10-22,High Volatility,0.6935689449310303,1,0,0.0,0.003439838320389479,0.003439838320389479,0.9682832016924484,1.3686698629405205
2020-10-23,High Volatility,0.6624148488044739,1,0,0.0,-0.018764472985322012,-0.018764472985322012,0.9502832853368615,1.3432269522215479
2020-10-26,High Volatility,0.8498226404190063,1,0,0.0,-0.003030205350445511,-0.003030205350445511,0.9474080902569898,1.3391628593517997
2020-10-27,Low Volatility,0.4846804440021515,0,1,0.0007,-0.03592554210857772,-0.0007,0.9467451366546413,1.2919066427302885
2020-10-28,High Volatility,0.5349388718605042,1,1,0.0007,0.01187652493999744,0.011176524939997441,0.957385809393926,1.3073414788754518
2020-10-29,High Volatility,0.3688439130783081,0,1,0.0007,-0.012203713445259962,-0.0007,0.9567158738321526,1.291484014870174
2020-10-30,High Volatility,0.3577660918235779,0,0,0.0,0.012242950890591667,0.0,0.9567158738321526,1.3073927766216489
2020-11-02,High Volatility,0.4114774465560913,0,0,0.0,0.01764273768407783,0.0,0.9567158738321526,1.3306634399227206
2020-11-03,High Volatility,0.2953309416770935,0,0,0.0,0.021807525655091704,0.0,0.9567158738321526,1.360000640257583
2020-11-04,High Volatility,0.6322537660598755,1,1,0.0007,0.01927326577670128,0.01857326577670128,0.974651255748445,1.3864665167461094
2020-11-05,High Volatility,0.4847646951675415,0,1,0.0007,-0.00028775658537381985,-0.0007,0.973969238603271,1.3860676092723943
2020-11-06,High Volatility,0.4113270938396454,0,0,0.0,0.011631974746344153,0.0,0.973969238603271,1.402284446774055
2020-11-09,High Volatility,0.619600236415863,1,1,0.0007,-0.001400775220867666,-0.002100775220867666,0.9719252958447794,1.4003215365873447
2020-11-10,High Volatility,0.5948794484138489,1,0,0.0,0.007622728362991461,0.007622728362991461,0.979362327589227,1.4110365943850554
2020-11-11,High Volatility,0.6609945297241211,1,0,0.0,-0.01002865154706935,-0.01002865154706935,0.9695897289661777,1.3969565201460314
2020-11-12,High Volatility,0.33569440245628357,0,1,0.0007,0.013518546706294007,-0.0007,0.9689112536499664,1.415969566937097
2020-11-13,High Volatility,0.5162500739097595,1,1,0.0007,0.011580734922832603,0.010880734922832603,0.9795112836446849,1.4324628530070784
2020-11-16,High Volatility,0.31479769945144653,0,1,0.0007,-0.004803443784647531,-0.0007,0.9788258656704125,1.4255985974501924
2020-11-17,High Volatility,0.5592930912971497,1,1,0.0007,-0.011631210647481315,-0.012331210647481314,0.966829872301805,1.4091132181756774
2020-11-18,High Volatility,0.45145609974861145,0,1,0.0007,0.003938675690732779,-0.0007,0.9661533282092517,1.414674202421291
2020-11-19,High Volatility,0.7233681678771973,1,1,0.0007,-0.006815737372918576,-0.007515737372918576,0.9589191925168878,1.4050649388968621
2020-11-20,High Volatility,0.45928043127059937,0,1,0.0007,0.005620108181849693,-0.0007,0.9582481839625195,1.412983787405168
2020-11-23,High Volatility,0.6384794116020203,1,1,0.0007,0.016032458814031775,0.015332458814031776,0.9730536971934981,1.4358199626529258
2020-11-24,High Volatility,0.3533704876899719,0,1,0.0007,-0.0015856747555094064,-0.0007,0.9723727979480019,1.433545023318296
2020-11-25,High Volatility,0.3871572017669678,0,0,0.0,0.0023941110259011363,0.0,0.9723727979480019,1.4369812009188074
2020-11-27,High Volatility,0.6234776973724365,1,1,0.0007,-0.004606140636972006,-0.005306140636972006,0.9672269155918414,1.4303774839149737
2020-11-30,High Volatility,0.6353359818458557,1,0,0.0,0.011208140661592923,0.011208140661592923,0.9781287112173029,1.4464995362953723
2020-12-01,High Volatility,0.5029500722885132,1,0,0.0,0.0017895645286042845,0.0017895645286042845,0.9798807028467753,1.4490904581756545
2020-12-02,High Volatility,0.6574704647064209,1,0,0.0,-0.0006243520802942291,-0.0006243520802942291,0.9792691032381243,1.4481859979137621
2020-12-03,High Volatility,0.29718998074531555,0,1,0.0007,0.00879746371518688,-0.0007,0.9785838547308162,1.4609825678301795
2020-12-04,Low Volatility,0.7628309726715088,1,1,0.0007,-0.001937513438963252,-0.0026375134389632518,0.9760062274204141,1.4581546349345742
2020-12-07,Low Volatility,0.7295535206794739,1,0,0.0,0.002783271170170473,0.002783271170170473,0.9787265012889446,1.4622187278043224
2020-12-08,Low Volatility,0.6736204028129578,1,0,0.0,-0.00798096494847171,-0.00798096494847171,0.9709464070144354,1.4505952563469864
2020-12-09,Low Volatility,0.7826438546180725,1,0,0.0,-0.0012859345277717227,-0.0012859345277717227,0.9696986359529307,1.4487310846792716
2020-12-10,Low Volatility,0.698652446269989,1,0,0.0,-0.0012657980842328352,-0.0012657980842328352,0.9684719697968784,1.4468984437690875
2020-12-11,Low Volatility,0.47982358932495117,0,1,0.0007,-0.0043687882451469585,-0.0007,0.9677942766382985,1.4405910387465755
2020-12-14,Low Volatility,0.8026409149169922,1,1,0.0007,0.012838482022218645,0.012138482022218646,0.9796134181632304,1.4592052744882607
2020-12-15,Low Volatility,0.48836609721183777,0,1,0.0007,0.0017712256203230642,-0.0007,0.9789279287198123,1.4617921465464747
2020-12-16,Low Volatility,0.8534640073776245,1,1,0.0007,0.0057411428089832834,0.005041142808983283,0.9838753039433575,1.4702086410474913
2020-12-17,Low Volatility,0.5852327346801758,1,0,0.0,-0.003517296952148704,-0.003517296952148704,0.9804208011529836,1.4650465642755928
2020-12-18,Low Volatility,0.7862868309020996,1,0,0.0,-0.003913928486909485,-0.003913928486909485,0.9765910039154476,1.4593236835715873
2020-12-21,Low Volatility,0.4351329505443573,0,1,0.0007,-0.0020752446917703606,-0.0007,0.9759076294216841,1.4562983700623258
2020-12-22,Low Volatility,0.82679682970047,1,1,0.0007,0.0007455332718186887,4.5533271818688705e-05,0.9759520667007242,1.4573844937712763
2020-12-23,Low Volatility,0.5455714464187622,1,0,0.0,0.0035303499794869524,0.0035303499794869524,0.9794036080490262,1.4625386637477085
2020-12-24,Low Volatility,0.6124078035354614,1,0,0.0,0.0086847075384115,0.0086847075384115,0.9879464844436475,1.4752956996867939
2020-12-28,Low Volatility,0.5783528685569763,1,0,0.0,-0.002229864827278697,-0.002229864827278697,0.9857459516838626,1.4720096547758097
2020-12-29,Low Volatility,0.7650118470191956,1,0,0.0,0.0013406480950792154,0.0013406480950792154,0.9870683763712184,1.47398442515572
2020-12-30,Low Volatility,0.6034366488456726,1,0,0.0,0.006418204711703793,0.006418204711703793,0.993423957167232,1.4834751831724873
2020-12-31,Low Volatility,0.3707367181777954,0,1,0.0007,-0.014864762712025787,-0.0007,0.9927288037293036,1.4615867627130177
2021-01-04,High Volatility,0.6625994443893433,1,1,0.0007,0.007057631383362026,0.006357631383362026,0.9990603129014258,1.471938590040947
2021-01-05,Low Volatility,0.6112920641899109,1,0,0.0,0.005693603382474094,0.005693603382474094,1.004764790183613,1.480343127924429
2021-01-06,Low Volatility,0.6819742321968079,1,0,0.0,0.014738260107752971,0.014738260107752971,1.0196829387475932,1.5023223801074277
2021-01-07,High Volatility,0.5190907716751099,1,0,0.0,0.00547683739351537,0.00547683739351537,1.0252828974297064,1.510572928327984
2021-01-08,Low Volatility,0.5469298958778381,1,0,0.0,-0.006576327616621317,-0.006576327616621317,1.0185624234364674,1.5006714990686367
2021-01-11,High Volatility,0.5680562853813171,1,0,0.0,0.000415702030569564,0.000415702030569564,1.0189859299243067,1.5012954609401405
2021-01-12,Low Volatility,0.5979597568511963,1,0,0.0,0.0022730563867261076,0.0022730563867261076,1.021304776836782,1.5047118715519856
2021-01-13,Low Volatility,0.6592259407043457,1,0,0.0,-0.003760513068743101,-0.003760513068743101,1.017471359202382,1.4990640089805762
2021-01-14,High Volatility,0.5599622130393982,1,0,0.0,-0.007216000798278504,-0.007216000798278504,1.0101557116655784,1.4882856968191343
2021-01-15,High Volatility,0.7032663226127625,1,0,0.0,0.008103457635761657,0.008103457635761657,1.0183747219054642,1.5003949540759816
2021-01-19,Low Volatility,0.7873639464378357,1,0,0.0,0.013839417376510862,0.013839417376510862,1.0325664105691175,1.5213038961409626
2021-01-20,High Volatility,0.5969963669776917,1,0,0.0,0.00031667316131354906,0.00031667316131354906,1.0328934484179404,1.5217857285427405
2021-01-21,Low Volatility,0.7585161924362183,1,0,0.0,-0.0030151526629377105,-0.0030151526629377105,1.0297838073635146,1.5172042226916154
2021-01-22,Low Volatility,0.7825658917427063,1,0,0.0,0.0036093175130174657,0.0036093175130174657,1.0335073397571355,1.522690188804633
2021-01-25,Low Volatility,0.7381196022033691,1,0,0.0,-0.001489943161153501,-0.001489943161153501,1.0319686191520379,1.5204231562654698
2021-01-26,Low Volatility,0.8542887568473816,1,0,0.0,-0.02601331512610035,-0.02601331512610035,1.0054698489679574,1.4813819072849161
2021-01-27,High Volatility,0.4000277817249298,0,1,0.0007,0.009713298778760395,-0.0007,1.0047662663563237,1.495841122008989
2021-01-28,High Volatility,0.5242688059806824,1,1,0.0007,-0.019500377654792,-0.020200377654792,0.9846732349830594,1.4669542233183737
2021-01-29,High Volatility,0.29190874099731445,0,1,0.0007,0.015924300234678626,-0.0007,0.9839842049072332,1.4905014316121006
2021-02-01,High Volatility,0.1524384766817093,0,0,0.0,0.013802528814310624,0.0,0.9839842049072332,1.511216753612489
2021-02-02,High Volatility,0.28605806827545166,0,0,0.0,0.0010082606153447803,0.0,0.9839842049072332,1.5127412223481518
2021-02-03,High Volatility,0.30026975274086,0,0,0.0,0.010794847643921975,0.0,0.9839842049072332,1.529159490285537
2021-02-04,High Volatility,0.27876555919647217,0,0,0.0,0.003889919607763825,0.0,0.9839842049072332,1.5351193820048656
2021-02-05,High Volatility,0.26055908203125,0,0,0.0,0.007372107476289037,0.0,0.9839842049072332,1.5464782650870812
2021-02-08,High Volatility,0.21749120950698853,0,0,0.0,-0.0011141454217211749,-0.0,0.9839842049072332,1.5447562228890923
2021-02-09,High Volatility,0.24052561819553375,0,0,0.0,-0.0003452445223915674,-0.0,0.9839842049072332,1.5442229963167826
2021-02-10,High Volatility,0.467361181974411,0,0,0.0,0.0016610748145877074,0.0,0.9839842049072332,1.5467901978106657
2021-02-11,High Volatility,0.45876309275627136,0,0,0.0,0.004699970926162608,0.0,0.9839842049072332,1.5540771776520015
2021-02-12,Low Volatility,0.6106526255607605,1,1,0.0007,-0.0005694345154154666,-0.0012694345154154667,0.9827358938870818,1.5531924843787752
2021-02-16,Low Volatility,0.5624072551727295,1,0,0.0,-0.0003204533489169501,-0.0003204533489169501,0.9824210233321412,1.5526948383860646
2021-02-17,Low Volatility,0.6537646055221558,1,0,0.0,-0.004425614227243303,-0.004425614227243303,0.9780828135762489,1.54583839320031
2021-02-18,Low Volatility,0.6323561668395996,1,0,0.0,-0.0018566190956649255,-0.0018566190956649255,0.9762685710472297,1.542971022751707
2021-02-19,Low Volatility,0.36978304386138916,0,1,0.0007,-0.007762892893710863,-0.0007,0.9755854221774963,1.5310394755441847
2021-02-22,Low Volatility,0.4849410951137543,0,0,0.0,0.0012555296115265332,0.0,0.9755854221774963,1.532962948177898
2021-02-23,Low Volatility,0.537124752998352,1,1,0.0007,0.011287667670985945,0.010587667670985946,0.9859694708372939,1.5503645514831699
2021-02-24,Low Volatility,0.30225956439971924,0,1,0.0007,-0.02478339442417185,-0.0007,0.9852795337138734,1.5124134760336347
2021-02-25,High Volatility,0.4540591239929199,0,0,0.0,-0.004761532293798778,-0.0,0.9852795337138734,1.5052291881090278
2021-02-26,High Volatility,0.558803379535675,1,1,0.0007,0.02351217322569352,0.02281217322569352,1.0080142291070546,1.5410397397468625
2021-03-01,High Volatility,0.4692534804344177,0,1,0.0007,-0.00811367873950876,-0.0007,1.007308866052551,1.5285868261602302
2021-03-02,High Volatility,0.5819646120071411,1,1,0.0007,-0.01315233589480116,-0.013852335894801159,0.9934514854228654,1.5086139715390072
2021-03-03,High Volatility,0.6299030780792236,1,0,0.0,-0.013508038064390469,-0.013508038064390469,0.980122134313771,1.4883725751449302
2021-03-04,High Volatility,0.31881627440452576,0,1,0.0007,0.019308356338709188,-0.0007,0.9794362888936538,1.517389839536407
2021-03-05,High Volatility,0.1181977242231369,0,0,0.0,-0.005373643224025429,-0.0,0.9794362888936538,1.5092577968235121
2021-03-08,High Volatility,0.25313588976860046,0,0,0.0,0.014055400743930569,0.0,0.9794362888936538,1.5306208010818037
2021-03-09,High Volatility,0.3816744387149811,0,0,0.0,0.006012203770988197,0.0,0.9794362888936538,1.5398509241211833
2021-03-10,High Volatility,0.5491745471954346,1,1,0.0007,0.010341825500657608,0.009641825500657609,0.9889255159020943,1.5558584243916536
2021-03-11,High Volatility,0.2848954498767853,0,1,0.0007,0.0010148833275308508,-0.0007,0.9882335102711906,1.5574382406955816
2021-03-12,High Volatility,0.3023916482925415,0,0,0.0,0.006470939539413048,0.0,0.9882335102711906,1.5675490071861193
2021-03-15,High Volatility,0.6399520635604858,1,1,0.0007,-0.0015709169785959108,-0.002270916978595911,0.9859918602777743,1.5650884510066982
2021-03-16,High Volatility,0.703490674495697,1,0,0.0,0.0028752446501592592,0.0028752446501592592,0.9888309076211069,1.5695949387252273
2021-03-17,High Volatility,0.5421832203865051,1,0,0.0,-0.014870560065947797,-0.014870560065947797,0.974235230128869,1.5464268709165494
2021-03-18,High Volatility,0.4839801788330078,0,1,0.0007,-0.0006028856737550234,-0.0007,0.9735535040997262,1.5454948332948595
2021-03-19,High Volatility,0.7916241884231567,1,1,0.0007,0.007000556898342752,0.006300556898342752,0.979706797578121,1.556352116986631
2021-03-22,High Volatility,0.7698849439620972,1,0,0.0,-0.007660118119334028,-0.007660118119334028,0.9722307978627869,1.5444758209230387
2021-03-23,High Volatility,0.7487082481384277,1,0,0.0,-0.00548233660034883,-0.00548233660034883,0.9669152854035166,1.5360316526378897
2021-03-24,High Volatility,0.6456778049468994,1,0,0.0,0.005226583432729291,0.005226583432729291,0.9719821785505197,1.5440808668470567
2021-03-25,High Volatility,0.8502628207206726,1,0,0.0,0.016494418658716575,0.016494418658716575,0.9881474110899758,1.5697607885813525
2021-03-26,High Volatility,0.2699100077152252,0,1,0.0007,-0.0008683896263867381,-0.0007,0.9874559499418494,1.5683982163040815
2021-03-29,High Volatility,0.5368708372116089,1,1,0.0007,-0.0031628294096500294,-0.0038628294096500295,0.9836489337186444,1.5634454767633739
2021-03-30,High Volatility,0.761010468006134,1,0,0.0,0.003615953592419885,0.003615953592419885,0.9872122010363218,1.5691090565013812
2021-03-31,High Volatility,0.6073135137557983,1,0,0.0,0.011755830427674127,0.011755830427674127,0.9988861845082636,1.5876640877014032
2021-04-01,High Volatility,0.4150983393192291,0,1,0.0007,0.0143349877622439,-0.0007,0.99818720884913,1.6105871412749566
2021-04-05,High Volatility,0.2518424391746521,0,0,0.0,-0.0009740049407969285,-0.0,0.99818720884913,1.6090191851642281
2021-04-06,High Volatility,0.3696269392967224,0,0,0.0,0.0014741456981068137,0.0,0.99818720884913,1.6113928630178533
2021-04-07,High Volatility,0.6584532856941223,1,1,0.0007,0.004211750940591775,0.0035117509405917747,1.001698755949294,1.6181939606353433
2021-04-08,High Volatility,0.6159495711326599,1,0,0.0,0.007690288135687276,0.007690288135687276,1.0094318045824353,1.6306863117749728
2021-04-09,High Volatility,0.682654082775116,1,0,0.0,-0.0001960980747395339,-0.0001960980747395339,1.009233876356282,1.6303665686802569
2021-04-12,High Volatility,0.6276914477348328,1,0,0.0,0.0032890718770625686,0.0032890718770625686,1.0125587840491757,1.635737789834676
2021-04-13,High Volatility,0.6580232977867126,1,0,0.0,-0.004096104320730151,-0.004096104320730151,1.00841972044412,1.6290513407514498
2021-04-14,High Volatility,0.5230984687805176,1,0,0.0,0.011033101401119478,0.011033101401119478,1.0196073209520624,1.6471243467010241
2021-04-15,High Volatility,0.6539139151573181,1,0,0.0,0.0036023233905179666,0.0036023233905179666,1.023286899790855,1.653068521253755
2021-04-16,High Volatility,0.4200480282306671,0,1,0.0007,-0.005320689893757947,-0.0007,1.0225708496078043,1.6442964138054188
2021-04-19,High Volatility,0.33117303252220154,0,0,0.0,-0.006825561005077803,-0.0,1.0225708496078043,1.6331113837991298
2021-04-20,High Volatility,0.6886518597602844,1,1,0.0007,0.009263020919853236,0.008563020919853236,1.031364742595313,1.6483092089289701
2021-04-21,High Volatility,0.3473546504974365,0,1,0.0007,-0.009253337860554323,-0.0007,1.0306430399009088,1.6331271973900627
2021-04-22,High Volatility,0.5946123600006104,1,1,0.0007,0.01086940989553096,0.010169409895530961,1.041177545495355,1.6509751489418483
2021-04-23,High Volatility,0.38667547702789307,0,1,0.0007,0.001780684564582624,-0.0007,1.0404489762424967,1.6539176339473822
2021-04-26,High Volatility,0.5832090377807617,1,1,0.0007,-0.0002149189814442344,-0.0009149189814442344,1.0394974850599525,1.6535622138487325
2021-04-27,High Volatility,0.6605740785598755,1,0,0.0,-0.0008458975873960478,-0.0008458975873960478,1.0386185484428276,1.6521640609918626
2021-04-28,High Volatility,0.7576156258583069,1,0,0.0,0.0067400415367024095,0.0067400415367024095,1.0456425249563417,1.6633373272292866
2021-04-29,High Volatility,0.5347819328308105,1,0,0.0,-0.0072207134171198275,-0.0072207134171198275,1.0381194336769377,1.6513701030178305
2021-04-30,High Volatility,0.7653926014900208,1,0,0.0,0.002744321649512167,0.002744321649512167,1.0409722800871695,1.6559082179182252
2021-05-03,High Volatility,0.7387982606887817,1,0,0.0,-0.0067007374898472305,-0.0067007374898472305,1.0340203157599412,1.6448495037907294
2021-05-04,High Volatility,0.8019638061523438,1,0,0.0,0.0007032164471135163,0.0007032164471135163,1.03474771158101,1.646006595810208
2021-05-05,High Volatility,0.81663978099823,1,0,0.0,0.008132299498632055,0.008132299498632055,1.0431968989732716,1.6594469910111302
2021-05-06,Low Volatility,0.4988167881965637,0,1,0.0007,0.007346291419186351,-0.0007,1.0424669166676048,1.6716826605711055
2021-05-07,Low Volatility,0.6060037016868591,1,1,0.0007,-0.010490480503138024,-0.011190480503138023,1.030866240590629,1.654237569890768
2021-05-10,High Volatility,0.8011217713356018,1,0,0.0,-0.008711750141781542,-0.008711750141781542,1.02192459670848,1.6398888574545554
2021-05-11,High Volatility,0.5694910883903503,1,0,0.0,-0.021682782358302413,-0.021682782358302413,1.0000049265847695,1.604714224305759
2021-05-12,High Volatility,0.5730935335159302,1,0,0.0,0.012099644578094055,0.012099644578094055,1.0121781279637059,1.6242486374759344
2021-05-13,High Volatility,0.4715336859226227,0,1,0.0007,0.014807778563623631,-0.0007,1.01146985119992,1.6484791086071637
2021-05-14,High Volatility,0.6423947811126709,1,1,0.0007,-0.002533258183961915,-0.0032332581839619153,1.0082047892642108,1.6443083704229535
2021-05-17,High Volatility,0.6709975004196167,1,0,0.0,-0.0085537723840327,-0.0085537723840327,0.9996176137110131,1.6303033143165258
2021-05-18,High Volatility,0.4029563367366791,0,1,0.0007,-0.002947751811378411,-0.0007,0.998918126230596,1.6255046608630785
2021-05-19,High Volatility,0.5532639622688293,1,1,0.0007,0.01049942933450842,0.009799429334508421,1.008755073334486,1.6426614427818957
2021-05-20,High Volatility,0.6775944232940674,1,0,0.0,-0.0007841880752528091,-0.0007841880752528091,1.0079643297215046,1.641373792212886
2021-05-21,High Volatility,0.5371912121772766,1,0,0.0,0.009862497481216075,0.009862497481216075,1.0179545587106116,1.6576419274607435
2021-05-24,Bull,0.8097492456436157,1,0,0.0,-0.002127545400828599,-0.002127545400828599,1.015791116397905,1.6541189679587713
2021-05-25,Bull,0.8909931778907776,1,0,0.0,0.0018750575506104544,0.0018750575506104544,1.0176975699970923,1.6572234458470323
2021-05-26,Bull,0.1499556601047516,0,1,0.0007,0.001164636089862995,-0.0007,1.0169854309758308,1.659154632427542
2021-05-27,Bull,0.8746269345283508,1,1,0.0007,0.000768586452887337,6.858645288733704e-05,1.0170551847912355,1.6604303263790168
2021-05-28,Bull,0.6573458909988403,1,0,0.0,-0.0004924547586291649,-0.0004924547586291649,1.0165544544293408,1.6596128408672555
2021-06-01,Bull,0.7251592874526978,1,0,0.0,0.0014458890369002922,0.0014458890369002922,1.0180253424846166,1.6620141925050131
2021-06-02,Low Volatility,0.40648153424263,0,1,0.0007,-0.003635303056049319,-0.0007,1.0173129741028992,1.6559832360508213
2021-06-03,Low Volatility,0.5550364851951599,1,1,0.0007,0.008795303383016323,0.008095303383016323,1.0255818556585088,1.6706123504530879
2021-06-04,Low Volatility,0.5228897333145142,1,0,0.0,-0.0007970562694215079,-0.0007970562694215079,1.0247647348995228,1.6692813089333476
2021-06-07,Low Volatility,0.7082238793373108,1,0,0.0,0.00017500954944121158,0.00017500954944121158,1.024944094208399,1.6695734746682658
2021-06-08,Low Volatility,0.7824119925498962,1,0,0.0,-0.0018255325906156837,-0.0018255325906156837,1.0230747321706724,1.6665283941703382
2021-06-09,Low Volatility,0.7576053738594055,1,0,0.0,0.004641454776462911,0.004641454776462911,1.0278343244444355,1.6742814892468536
2021-06-10,Low Volatility,0.6505039930343628,1,0,0.0,0.0019465389328083601,0.0019465389328083601,1.0298369924767459,1.6775437173471033
2021-06-11,Low Volatility,0.7809144258499146,1,0,0.0,0.0018135563851361702,0.0018135563851361702,1.0317063545144722,1.680588797845031
2021-06-14,Low Volatility,0.727662980556488,1,0,0.0,-0.00201371995427588,-0.00201371995427588,1.0296308772577667,1.6772079678127847
2021-06-15,Low Volatility,0.8704445958137512,1,0,0.0,-0.005404703747026491,-0.005404703747026491,1.0240810385241033,1.6681676078645993
2021-06-16,Low Volatility,0.8506535887718201,1,0,0.0,-0.00043581054367264766,-0.00043581054367264766,1.0236348304480938,1.6674407612276967
2021-06-17,Low Volatility,0.8878568410873413,1,0,0.0,-0.013211355687284158,-0.013211355687284158,1.010200167073859,1.6455564870146302
2021-06-18,Bear,0.6497282981872559,1,0,0.0,0.013905163512319857,0.013905163512319857,1.0243452827336161,1.6685980460958452
2021-06-21,Bull,0.5072225332260132,1,0,0.0,0.005111406378990611,0.005111406378990611,1.0295945318400603,1.6771487632711213
2021-06-22,Bull,0.2035483717918396,0,1,0.0007,-0.0010838705186495853,-0.0007,1.0288740678595845,1.6753319359518701
2021-06-23,Bull,0.662645697593689,1,1,0.0007,0.005794429545916893,0.0050944295459168926,1.0341289683048365,1.6850677082037624
2021-06-24,Bull,0.31528210639953613,0,1,0.0007,0.003325063164687565,-0.0007,1.033405331329513,1.6906799901955731
2021-06-25,Bull,0.28754404187202454,0,0,0.0,0.0023122888604717494,0.0,1.033405331329513,1.694593853951459
2021-06-28,Bull,0.336977481842041,0,0,0.0,0.0002772977426878152,0.0,1.033405331329513,1.695063826160037
2021-06-29,Bull,0.8007610440254211,1,1,0.0007,0.0013272784229071918,0.0006272784229071918,1.0340537675497359,1.6973151415326024
2021-06-30,Bull,0.653222918510437,1,0,0.0,0.005208041432254744,0.005208041432254744,1.0394532104711387,1.706177887855798
2021-07-01,Bull,0.1932537704706192,0,1,0.0007,0.007472095894691671,-0.0007,1.0387258478304338,1.7189743613478805
2021-07-02,Low Volatility,0.5698208212852478,1,1,0.0007,-0.0020239027700217787,-0.002723902770021779,1.0359003096089703,1.715498842618707
2021-07-06,Low Volatility,0.854101300239563,1,0,0.0,0.0033533465536629346,0.0033533465536629346,1.0393798731727573,1.72126116087571
2021-07-07,Low Volatility,0.789286196231842,1,0,0.0,-0.008597881009556396,-0.008597881009556396,1.0304817161622981,1.7065254011589817
2021-07-08,Bull,0.5183072686195374,1,0,0.0,0.011214825902413766,0.011214825902413766,1.0421034351750948,1.725771505567637
2021-07-09,Bull,0.43206787109375,0,1,0.0007,0.0034452326955940497,-0.0007,1.0413742180262509,1.7317274438892325
2021-07-12,Bull,0.17415127158164978,0,0,0.0,-0.0035230111811655838,-0.0,1.0413742180262509,1.7256372828933773
2021-07-13,Bull,0.5251278281211853,1,1,0.0007,0.0011642565654693257,0.0004642565654693257,1.0418577950873071,1.7276475374285511
2021-07-14,Bull,0.4362089931964874,0,1,0.0007,-0.0032675735627459117,-0.0007,1.0411287498263568,1.7220115350503415
2021-07-15,Bull,0.8900334239006042,1,1,0.0007,-0.007567415006813217,-0.008267415006813217,1.0325567891785776,1.7090295411378027
2021-07-16,Bull,0.6304166913032532,1,0,0.0,-0.015996781399983978,-0.015996781399983978,1.0161706163807023,1.6819080755959068
2021-07-19,Bull,0.684560239315033,1,0,0.0,0.0150488060047999,0.0150488060047999,1.031578414559108,1.7074101908565429
2021-07-20,Bear,0.8453451991081238,1,0,0.0,0.008208041662144044,0.008208041662144044,1.0400804981583356,1.7214823583001004
2021-07-21,Bull,0.8382243514060974,1,0,0.0,0.0020146392092429753,0.0020146392092429753,1.0421779972532141,1.7249540200558757
2021-07-22,Bull,0.7445185780525208,1,0,0.0,0.010094332386254415,0.010094332386254415,1.0527513641215038,1.742454458304478
2021-07-23,Bull,0.37755367159843445,0,1,0.0007,0.0023793669227295928,-0.0007,1.0520146960305312,1.746605333075687
2021-07-26,Bull,0.21351982653141022,0,0,0.0,-0.004723583382178003,-0.0,1.0520146960305312,1.7383745518437967
2021-07-27,Bull,0.7630106210708618,1,1,0.0007,-0.000186279231552706,-0.000886279231552706,1.0510827303060886,1.7380507589270127
2021-07-28,Bull,0.7242355942726135,1,0,0.0,0.004197331845272641,0.004197331845272641,1.0555037450643998,1.7453612663060778
2021-07-29,Bull,0.4400724470615387,0,1,0.0007,-0.005420713608261166,-0.0007,1.0547651509809433,1.7359257594332405
2021-07-30,Bull,0.7264845967292786,1,1,0.0007,-0.001844505670060361,-0.002544505670060361,1.0520847067227102,1.7327267856967223
2021-08-02,Bull,0.582449734210968,1,0,0.0,0.008169961338918062,0.008169961338918062,1.060715406336018,1.7469410826100056
2021-08-03,Low Volatility,0.46506771445274353,0,1,0.0007,-0.004643150661295458,-0.0007,1.0599731653662305,1.7388485738744428
