Date,log_return,volatility_10_annualized,trend_20d,momentum_12_1,Close,cluster_id,regime_label
2017-04-19,-0.0017178253968685745,0.0655463767856209,-0.0024988737209041,0.1220347592150209,2338.169921875,3,Low Volatility
2017-04-20,0.0075288503629738525,0.0765669514154957,0.0031418737946071,0.1087879095756842,2355.840087890625,3,Low Volatility
2017-04-21,-0.0030396881071153782,0.077344843159841,0.0011630178323216,0.1158835752804388,2348.68994140625,3,Low Volatility
2017-04-24,0.010781736588111827,0.0953084443659625,0.012789106634372,0.114774884556068,2374.14990234375,3,Low Volatility
2017-04-25,0.006072214211751177,0.0989160722185026,0.0198814284319686,0.1157442219628924,2388.610107421875,3,Low Volatility
2017-04-26,-0.0004858214756873499,0.098287234250484,0.0121702981266575,0.1128531142028098,2387.449951171875,3,Low Volatility
2017-04-27,0.0005527670002992063,0.0942112514338039,0.0116383289231265,0.118430428920687,2388.77001953125,3,Low Volatility
2017-04-28,-0.0019149794714900413,0.0842061545417669,0.0067925385399315,0.1287888011860789,2384.199951171875,3,Low Volatility
2017-05-01,0.0017307918268938255,0.0766981155092363,0.0107809243050921,0.1367955613283412,2388.330078125,3,Low Volatility
2017-05-02,0.0011883435858115294,0.0725098668103075,0.013612743198917,0.1267583606928303,2391.169921875,3,Low Volatility
2017-05-03,-0.0012721693958273864,0.071889936648922,0.0117812077284283,0.1338293847732128,2388.1298828125,3,Low Volatility
2017-05-04,0.0005819332878695465,0.0654053589852726,0.0154226778278199,0.1403433335533466,2389.52001953125,3,Low Volatility
2017-05-05,0.00408035940747836,0.0614604951309721,0.0175753869415633,0.1375228334346187,2399.2900390625,3,Low Volatility
2017-05-08,3.7445271907879016e-05,0.0384942699312859,0.0184403046764161,0.1362808731748011,2399.3798828125,3,Low Volatility
2017-05-09,-0.0010257745567932176,0.0275312923047832,0.0167270799838398,0.1347001874042464,2396.919921875,3,Low Volatility
2017-05-10,0.0011299627174494742,0.0273565353206404,0.0192919509932476,0.1229812723039923,2399.6298828125,3,Low Volatility
2017-05-11,-0.0021651513741066187,0.0304606773515309,0.0208938370381279,0.1311538868899027,2394.43994140625,3,Low Volatility
2017-05-12,-0.0014795353407942593,0.0296673807049859,0.0262523219871379,0.12755632873888,2390.89990234375,3,Low Volatility
2017-05-15,0.0047651423030152336,0.0368591287010258,0.0224409985990458,0.1292327426108284,2402.320068359375,3,Low Volatility
2017-05-16,-0.0006871330369860457,0.0371990295129372,0.0246614684078932,0.1280602319123227,2400.669921875,3,Low Volatility
2017-05-17,-0.018345468171115042,0.1016116915738525,0.0080338256336465,0.1346084926186523,2357.030029296875,1,High Volatility
2017-05-18,0.003680038627215951,0.1043800432032878,0.0041850138978888,0.1326855095353823,2365.719970703125,3,Low Volatility
2017-05-19,0.0067447032082007,0.1087760930423231,0.0139694052132046,0.1439279544210768,2381.72998046875,3,Low Volatility
2017-05-22,0.00514686329600843,0.1127431159955201,0.0083345319211012,0.134886807091157,2394.02001953125,3,Low Volatility
2017-05-23,0.0018361851723804105,0.1130878421386838,0.0040985028817307,0.1477561802473704,2398.419921875,3,Low Volatility
2017-05-24,0.0024860338045762944,0.1136497229689728,0.0070703581619944,0.1402397569251312,2404.389892578125,3,Low Volatility
2017-05-25,0.004432112041978175,0.1146295808819291,0.0109497032036732,0.1328034057978605,2415.070068359375,3,Low Volatility
2017-05-26,0.00031050178530242343,0.1139577934443192,0.0131751844604657,0.1335666388480883,2415.820068359375,3,Low Volatility
2017-05-30,-0.0012053507295338199,0.112419518396231,0.0102390419040379,0.1273739644371588,2412.909912109375,3,Low Volatility
2017-05-31,-0.0004600746199513276,0.1123615478637663,0.0085906236982751,0.1301105248846427,2411.800048828125,3,Low Volatility
2017-06-01,0.0075425955848472245,0.0474064107067442,0.0174053886789501,0.1301644698165279,2430.06005859375,3,Low Volatility
2017-06-02,0.00370087461804602,0.0474142622782629,0.0205243300091266,0.1260716042537142,2439.070068359375,3,Low Volatility
2017-06-05,-0.0012184071404286387,0.0469043088901512,0.0152255634612194,0.1295695997782785,2436.10009765625,3,Low Volatility
2017-06-06,-0.0027829086662040834,0.0500138798247779,0.0124052095231075,0.1287646306663934,2429.330078125,3,Low Volatility
2017-06-07,0.0015670287963475379,0.0499760571722453,0.0149980128762481,0.1275134603091038,2433.139892578125,3,Low Volatility
2017-06-08,0.00026716903566476714,0.0499134819600458,0.0141352191944633,0.1231835837803558,2433.7900390625,3,Low Volatility
2017-06-09,-0.0008303338661872762,0.0473419363992241,0.0154700367023827,0.1260327820956992,2431.77001953125,3,Low Volatility
2017-06-12,-0.0009792424797181137,0.0480678981708137,0.0159703295634589,0.1330851631317585,2429.389892578125,3,Low Volatility
2017-06-13,0.00450135884323014,0.0506655018381469,0.0157065461036737,0.1397539265806738,2440.35009765625,3,Low Volatility
2017-06-14,-0.0009963269653176028,0.0512056062219371,0.0153973521753423,0.1463195739556607,2437.919921875,3,Low Volatility
2017-06-15,-0.002242109796840374,0.0386263078408362,0.0315007105496168,0.1474748499824849,2432.4599609375,3,Low Volatility
2017-06-16,0.00028359915005969524,0.0331200026589775,0.0281042710724604,0.1260012887003244,2433.14990234375,3,Low Volatility
2017-06-19,0.008312583206893995,0.0535303354808927,0.029672151071154,0.1329446114721493,2453.4599609375,3,Low Volatility
2017-06-20,-0.0067191604469316645,0.063450041802797,0.017806127328214,0.1338979319019269,2437.030029296875,3,Low Volatility
2017-06-21,-0.0005828141932715965,0.0631808506493583,0.0153871279625619,0.1363364045937256,2435.610107421875,3,Low Volatility
2017-06-22,-0.0004558859724380852,0.0632319968226093,0.0124452081855474,0.1398255187626817,2434.5,3,Low Volatility
2017-06-23,0.0015596985554090976,0.0634602011095421,0.0095727946989782,0.1290359854953031,2438.300048828125,3,Low Volatility
2017-06-26,0.00031575193973236123,0.0630792820833519,0.0095780448534083,0.1700488903428637,2439.070068359375,3,Low Volatility
2017-06-27,-0.008105586575672907,0.0713232101837178,0.0026778090072692,0.1886216386398689,2419.3798828125,3,Low Volatility
2017-06-28,0.008769501646551084,0.0861246702888161,0.0119073852737716,0.1698021663062472,2440.68994140625,3,Low Volatility
2017-06-29,-0.008637216844141348,0.0963934590550881,-0.004272427155217,0.1524528487150419,2419.699951171875,3,Low Volatility
2017-06-30,0.0015320576108735333,0.0968895022858959,-0.0064412441623894,0.1465215811504232,2423.409912109375,3,Low Volatility
2017-07-03,0.0023081679791475806,0.0858263181072037,-0.0029146690428132,0.1482757494754374,2429.010009765625,3,Low Volatility
2017-07-05,0.0014522240362887008,0.0802024578368606,0.0013204636596794,0.1539283713206074,2432.5400390625,3,Low Volatility
2017-07-06,-0.009412987306866183,0.0927056322064975,-0.0096595524435342,0.1458067755961272,2409.75,3,Low Volatility
2017-07-07,0.006382712569615801,0.1000352195408651,-0.0035440089095833,0.1482457622792077,2425.179931640625,3,Low Volatility
2017-07-10,0.0009273361035125654,0.0997411984166483,-0.0017863389398834,0.1333747447488802,2427.429931640625,3,Low Volatility
2017-07-11,-0.0007829870660821734,0.0996584627705454,-0.0015900835262475,0.1291415915706946,2425.530029296875,3,Low Volatility
2017-07-12,0.007279050947821435,0.0969156271419276,0.0011876085783438,0.1211775067836308,2443.25,3,Low Volatility
2017-07-13,0.001872829473473065,0.0870834757315865,0.0040567650171345,0.1255441069518794,2447.830078125,3,Low Volatility
2017-07-14,0.004662616170009233,0.0734204478433951,0.0109614909839841,0.1193023571848646,2459.27001953125,3,Low Volatility
2017-07-17,-5.291423670686425e-05,0.0739043989572564,0.0106249775972177,0.1179896264478956,2459.139892578125,3,Low Volatility
2017-07-18,0.0005976786981109875,0.073855881113407,0.0029100730884346,0.1158937637760864,2460.610107421875,3,Low Volatility
2017-07-19,0.00535825821605345,0.0766426489465209,0.0149874917514198,0.1256425514833959,2473.830078125,3,Low Volatility
2017-07-20,-0.00015367108860704477,0.0477600578189346,0.0154166348560844,0.1146621827207001,2473.449951171875,3,Low Volatility
2017-07-21,-0.0003679393292088825,0.0447532477827918,0.0155045814993135,0.1176984383839536,2472.5400390625,3,Low Volatility
2017-07-24,-0.0010643009954088047,0.047064740076684,0.0128805819484959,0.112698925622005,2469.909912109375,3,Low Volatility
2017-07-25,0.002918907519898033,0.0451493706789953,0.0154837375286614,0.1172746429173438,2477.1298828125,3,Low Volatility
2017-07-26,0.00028262400611947947,0.0352821898798856,0.0238719481104537,0.1172676626963569,2477.830078125,3,Low Volatility
2017-07-27,-0.0009731616373937137,0.0370735632656811,0.0141292848265089,0.1103613370674927,2475.419921875,3,Low Volatility
2017-07-28,-0.0013420156781160386,0.0330467041552026,0.0214244859925343,0.1175259182659514,2472.10009765625,3,Low Volatility
2017-07-31,-0.0007284108345598019,0.0335450220706622,0.0191640175471008,0.1072587213041522,2470.300048828125,3,Low Volatility
2017-08-01,0.0024461207749384662,0.0350195291467921,0.0193019703428917,0.110061373062517,2476.35009765625,3,Low Volatility
2017-08-02,0.0004925274073474498,0.023166954385973,0.0183422737139506,0.1187514818543321,2477.570068359375,3,Low Volatility
2017-08-03,-0.0021860418349456704,0.0259900048462449,0.0255692191858709,0.1170746631745496,2472.159912109375,3,Low Volatility
2017-08-04,0.0018873214175395684,0.0276364349656703,0.0210738280337947,0.1074491265681943,2476.830078125,3,Low Volatility
2017-08-07,0.0016458446442804673,0.0275867119550024,0.0217923365745625,0.1052651418484299,2480.909912109375,3,Low Volatility
2017-08-08,-0.002417352230385335,0.0271872504434431,0.0201579714102593,0.1071000552434842,2474.919921875,3,Low Volatility
2017-08-09,-0.0003636747927123762,0.0271332523833737,0.0125152456697256,0.105927350190846,2474.02001953125,3,Low Volatility
2017-08-10,-0.01458021840074153,0.0776294340235063,-0.003937802204489,0.1160751982021556,2438.2099609375,3,Low Volatility
2017-08-11,0.0012747571279871366,0.0788934403750952,-0.007325661246511,0.113224612573185,2441.320068359375,3,Low Volatility
2017-08-14,0.009993651246049404,0.0971399112082815,0.0027209042362451,0.1186835921301084,2465.840087890625,3,Low Volatility
2017-08-15,-0.00049893232688349,0.0960286743726231,0.0016242932112507,0.11584166159888,2464.610107421875,3,Low Volatility
2017-08-16,0.0014190955233323716,0.0964020492024481,-0.0023148694814704,0.121933482513469,2468.110107421875,3,Low Volatility
2017-08-17,-0.015557342487191416,0.1230826693963096,-0.0177185408800548,0.125424894723367,2430.010009765625,1,High Volatility
2017-08-18,-0.0018370536613519935,0.1214355657443517,-0.0191876552121979,0.1230740219383774,2425.550048828125,3,Low Volatility
2017-08-21,0.0011619757145661966,0.1210421837873044,-0.0169613785022229,0.1241473921779367,2428.3701171875,3,Low Volatility
2017-08-22,0.009891695260625078,0.1351980009194401,-0.0099885907614958,0.123646573065851,2452.510009765625,1,High Volatility
2017-08-23,-0.0034595701326390073,0.1357401290138604,-0.0137307849002542,0.1246156134073874,2444.0400390625,1,High Volatility
2017-08-24,-0.0020766167471384417,0.1140602483017159,-0.0148342400099989,0.1301522926731788,2438.969970703125,3,Low Volatility
2017-08-25,0.0016714716689374216,0.1141986598833631,-0.0118207526629454,0.1305452914324305,2443.050048828125,3,Low Volatility
2017-08-28,0.0004869534732960745,0.1001807525331495,-0.0106053883550895,0.1307833399930277,2444.239990234375,3,Low Volatility
2017-08-29,0.0008424667620097917,0.1005491890508147,-0.0122090423680181,0.1248405007297936,2446.300048828125,3,Low Volatility
2017-08-30,0.004604531788061044,0.1036918916658915,-0.0080970379873045,0.1292422129118546,2457.590087890625,3,Low Volatility
2017-08-31,0.0057046735847135445,0.064258421208873,-0.0002063225676454,0.1321134314247649,2471.64990234375,3,Low Volatility
2017-09-01,0.001980578042335197,0.0611591566398138,-0.0001130659428496,0.1299687749792306,2476.550048828125,3,Low Volatility
2017-09-05,-0.007579458552144929,0.0782037899491463,-0.0093383691392749,0.1276638547977354,2457.85009765625,3,Low Volatility
2017-09-06,0.003123842493144133,0.0630750966153212,-0.0037971744157455,0.1263324570720104,2465.5400390625,3,Low Volatility
2017-09-07,-0.00017845204485370908,0.0593020323130196,-0.0036119516678868,0.1240615007799186,2465.10009765625,3,Low Volatility
2017-09-08,-0.001489960143457705,0.0585576106220682,0.0094783065893968,0.1259233141796765,2461.429931640625,3,Low Volatility
2017-09-11,0.010780975197147024,0.0768454167147979,0.0189845246585567,0.1361708381897713,2488.110107421875,3,Low Volatility
2017-09-12,0.003358302594883113,0.0767946008869838,0.0123491760073906,0.1228752080843242,2496.47998046875,3,Low Volatility
2017-09-13,0.0007568342480825294,0.0768355168428421,0.0136049425823564,0.1478106076085845,2498.3701171875,3,Low Volatility
2017-09-14,-0.0011013238508279736,0.0769794565340558,0.0110845232081963,0.1478995246815138,2495.6201171875,3,Low Volatility
2017-09-15,0.001845477546159349,0.0734857214839134,0.028487343241547,0.1392601037554061,2500.22998046875,3,Low Volatility
2017-09-18,0.0014548619291293301,0.0733665747845129,0.0317792588320284,0.1274821890637868,2503.8701171875,3,Low Volatility
2017-09-19,0.0011095796167313857,0.0553474554985308,0.0317268627341936,0.1256637386362595,2506.64990234375,3,Low Volatility
2017-09-20,0.000634146702309437,0.0553002464836816,0.022469314175878,0.1265266208665917,2508.239990234375,3,Low Volatility
2017-09-21,-0.0030505659469148337,0.0597566863596164,0.022878318361602,0.1255603157935808,2500.60009765625,3,Low Volatility
2017-09-22,0.0006475839951670207,0.0577624127456135,0.0256025191039075,0.1156219937432998,2502.219970703125,3,Low Volatility
2017-09-25,-0.0022245226998538568,0.0307256832472919,0.0217065247351162,0.1192986699558803,2496.659912109375,3,Low Volatility
2017-09-26,7.216412589487934e-05,0.0257160374936414,0.0212917353877149,0.1295949917427339,2496.840087890625,3,Low Volatility
2017-09-27,0.004076822401987925,0.0328192867624624,0.024526091027693,0.123658450050732,2507.0400390625,3,Low Volatility
2017-09-28,0.0012038906289380277,0.0320019727342147,0.02112544986857,0.119218340209099,2510.06005859375,3,Low Volatility
2017-09-29,0.0036982630684988258,0.0352455833706524,0.0191190393523553,0.1331879997272413,2519.360107421875,3,Low Volatility
2017-10-02,0.0038665188297123134,0.0385014219334797,0.0210049801397325,0.1309562807239274,2529.1201171875,3,Low Volatility
2017-10-03,0.002156511184660919,0.0389384920410254,0.0307409498765382,0.1362028819477897,2534.580078125,3,Low Volatility
2017-10-04,0.0012459436611136387,0.0388510117523823,0.0288630510445079,0.1335913051820068,2537.739990234375,3,Low Volatility
2017-10-05,0.00563090403129274,0.0368395426964452,0.0346724071206541,0.1324276614439538,2552.070068359375,3,Low Volatility
2017-10-06,-0.001074211165239725,0.0395710354229924,0.0350881560988721,0.1317677655464955,2549.330078125,3,Low Volatility
2017-10-09,-0.0018060638680135568,0.0383984580745558,0.0225011170337114,0.133536592844652,2544.72998046875,3,Low Volatility
2017-10-10,0.0023197196304780643,0.0370242087112707,0.0214625340693062,0.1397222377244747,2550.639892578125,3,Low Volatility
2017-10-11,0.001801882929663564,0.0354037481205085,0.0225075827508873,0.1556051180171141,2555.239990234375,3,Low Volatility
2017-10-12,-0.0016881771203513885,0.0397195261515092,0.0219207294813639,0.1552160200587975,2550.929931640625,3,Low Volatility
2017-10-13,0.0008777220048463043,0.0380668689792954,0.0209529739400508,0.1572187726202036,2553.169921875,3,Low Volatility
2017-10-16,0.0017492225323057532,0.035519991903525,0.021247334543227,0.1588626660072418,2557.639892578125,3,Low Volatility
2017-10-17,0.0006723529054339931,0.0350876462695823,0.0208101078319297,0.1633601460482115,2559.360107421875,3,Low Volatility
2017-10-18,0.0007420595113295467,0.035069037662181,0.0209180206409498,0.1583282200592441,2561.260009765625,3,Low Volatility
2017-10-19,0.00032794411501048555,0.0232437891409437,0.0242965307028752,0.1567727946062032,2562.10009765625,3,Low Volatility
2017-10-20,0.005103796185030386,0.0315397225392818,0.0287527428927385,0.1550988997906694,2575.2099609375,3,Low Volatility
2017-10-23,-0.003980395312997195,0.0381679093896716,0.0269968702795951,0.155830628925991,2564.97998046875,3,Low Volatility
2017-10-24,0.0016166008745580412,0.0375382242799404,0.0285413070282584,0.1488675115787098,2569.1298828125,3,Low Volatility
2017-10-25,-0.004673955687259985,0.0455456975638371,0.0197905289390104,0.152744633169311,2557.14990234375,3,Low Volatility
2017-10-26,0.0012701392506023993,0.0447537782686373,0.0198567775606747,0.1585633834924863,2560.39990234375,3,Low Volatility
2017-10-27,0.008040609979727099,0.0591546652623533,0.0241991244719031,0.162758470027433,2581.070068359375,3,Low Volatility
2017-10-30,-0.0031975773767407194,0.0627092088579209,0.0171350282654499,0.1695698732355569,2572.830078125,3,Low Volatility
2017-10-31,0.0009440129366793155,0.0627337598523747,0.0159225300174684,0.1735586759494677,2575.260009765625,3,Low Volatility
2017-11-01,0.0015908441079038695,0.0629246650961087,0.0162674304642586,0.1825252062428637,2579.360107421875,3,Low Volatility
2017-11-02,0.00018994776966671517,0.0629515766605742,0.0108264742026328,0.1903180343574314,2579.85009765625,3,Low Volatility
2017-11-03,0.003092289326314394,0.0597303958893337,0.014992974694187,0.2003821514113335,2587.840087890625,3,Low Volatility
2017-11-06,0.00127044388477643,0.0542976152572851,0.0180694824469768,0.2009754605177867,2591.1298828125,3,Low Volatility
2017-11-07,-0.00018912080508191734,0.0544930967647605,0.0155606420114168,0.177189196920308,2590.639892578125,3,Low Volatility
2017-11-08,0.0014426139320604147,0.0450082576092041,0.0152013730138137,0.1757440381536287,2594.3798828125,3,Low Volatility
2017-11-09,-0.0037689813393701364,0.0521066492856455,0.013120568794795,0.1665298012036362,2584.6201171875,3,Low Volatility
2017-11-10,-0.0008980469760537102,0.0342784502914553,0.011344799813895,0.1628927783671893,2582.300048828125,3,Low Volatility
2017-11-13,0.000983150911293032,0.029252292981183,0.0105787281928825,0.1651694287198332,2584.840087890625,3,Low Volatility
2017-11-14,-0.0023122805602819227,0.0321820569902968,0.0075940947271664,0.167034160709322,2578.8701171875,3,Low Volatility
2017-11-15,-0.005540998742123611,0.0416896699987237,0.0013110364737133,0.1602535585926668,2564.6201171875,3,Low Volatility
2017-11-16,0.008162652782972403,0.0606672919378019,0.0091457451416753,0.1625791346263723,2585.639892578125,3,Low Volatility
2017-11-17,-0.002629416978897395,0.0598876168308085,0.0014125319777474,0.1582416093801849,2578.85009765625,3,Low Volatility
2017-11-20,0.0012748698887901106,0.0598909699731223,0.0066677971795348,0.1657350569307637,2582.139892578125,3,Low Volatility
2017-11-21,0.006519838879752696,0.0691426649257422,0.0115710351847293,0.1543209595468927,2599.030029296875,3,Low Volatility
2017-11-22,-0.0007505427033295442,0.0690250165675868,0.0154944481686596,0.1537744693178576,2597.080078125,3,Low Volatility
2017-11-24,0.002053984278231966,0.0659998048190441,0.0162782931962895,0.1482928154736889,2602.419921875,3,Low Volatility
2017-11-27,-0.00038433158680325395,0.0657042267003433,0.0078533516297591,0.1456562091108674,2601.419921875,3,Low Volatility
2017-11-28,0.009800332196793644,0.0799834927008186,0.0208512612032935,0.1589652083453296,2627.0400390625,3,Low Volatility
