Date,trend_20d,price_vs_sma20d,mean_reversion_20d,volatility_10_annualized,momentum_12_1,amihud_20d,Close
2017-04-24,0.012789106634372086,0.008775846059835557,1.944420797763179,0.09530844436596253,0.11477488455606802,-21.544479669401678,2374.14990234375
2017-04-25,0.019881428431968697,0.013907152191590711,2.554897440413114,0.09891607221850261,0.1157442219628924,-21.472391519611104,2388.610107421875
2017-04-26,0.012170298126657519,0.012793911501206685,2.0595728810779805,0.09828723425048407,0.11285311420280987,-21.559149235557864,2387.449951171875
2017-04-27,0.011638328923126513,0.012760155338231225,1.8530648795197873,0.09421125143380396,0.11843042892068709,-21.566185123410868,2388.77001953125
2017-04-28,0.006792538539931527,0.010476872407374258,1.4447292141724473,0.08420615454176694,0.12878880118607897,-21.579904151303825,2384.199951171875
2017-05-01,0.010780924305092176,0.011678267427179726,1.5078733314954498,0.07669811550923636,0.13679556132834128,-21.586919003943535,2388.330078125
2017-05-02,0.01361274319891702,0.012188124338195931,1.4770053679693127,0.07250986681030752,0.1267583606928303,-21.593188512178646,2391.169921875
2017-05-03,0.011781207728428326,0.010303181069772911,1.1989685009742936,0.07188993664892201,0.1338293847732128,-21.58292047316604,2388.1298828125
2017-05-04,0.015422677827819968,0.010109908609553636,1.1430061909523508,0.0654053589852726,0.14034333355334663,-21.61917062853653,2389.52001953125
2017-05-05,0.017575386941563322,0.01334465406847169,1.4281423672818743,0.06146049513097218,0.13752283343461874,-21.588786236359557,2399.2900390625
2017-05-08,0.018440304676416188,0.01244528598146781,1.28176752587486,0.038494269931285956,0.1362808731748011,-21.60041897101703,2399.3798828125
2017-05-09,0.016727079983839828,0.010559560724447699,1.0628953690508542,0.02753129230478326,0.1347001874042464,-21.596194316095804,2396.919921875
2017-05-10,0.019291950993247604,0.01072520224601651,1.0637119006036169,0.027356535320640432,0.12298127230399236,-21.60175223168019,2399.6298828125
2017-05-11,0.020893837038127937,0.007488706281445738,0.7636196646837625,0.030460677351530966,0.13115388688990276,-21.628851219173246,2394.43994140625
2017-05-12,0.02625232198713794,0.00468977263028316,0.5419208544141975,0.029667380704985997,0.12755632873888004,-21.718066997361895,2390.89990234375
2017-05-15,0.022440998599045813,0.008359242178791696,1.0035897037089132,0.03685912870102585,0.12923274261082845,-21.799230199984063,2402.320068359375
2017-05-16,0.02466146840789322,0.006431378983882513,0.8613359859504293,0.037199029512937236,0.12806023191232277,-21.84427962751594,2400.669921875
2017-05-17,0.008033825633646576,-0.012254237444202423,-1.8821526849572876,0.10161169157385251,0.13460849261865232,-21.59604542439264,2357.030029296875
2017-05-18,0.00418501389788886,-0.008817787913238333,-1.436619763164399,0.10438004320328781,0.13268550953538238,-21.667972101996387,2365.719970703125
2017-05-19,0.013969405213204694,-0.002800174998160066,-0.5718730469111664,0.10877609304232315,0.14392795442107686,-21.623945416370514,2381.72998046875
2017-05-22,0.008334531921101266,0.0019287364151577625,0.40947716165864456,0.11274311599552012,0.13488680709115702,-21.730392113042512,2394.02001953125
2017-05-23,0.004098502881730795,0.0035641447500904186,0.7452063099384858,0.11308784213868382,0.14775618024737042,-21.811434422123984,2398.419921875
2017-05-24,0.007070358161994437,0.005705714146613772,1.1502907854499267,0.11364972296897284,0.14023975692513124,-21.779039583486718,2404.389892578125
2017-05-25,0.010949703203673212,0.009617679064501004,1.7658677979277964,0.11462958088192911,0.13280340579786057,-21.717768642161694,2415.070068359375
2017-05-26,0.013175184460465778,0.009264154846546002,1.5939243837839523,0.11395779344431924,0.13356663884808834,-21.745175816118007,2415.820068359375
2017-05-30,0.010239041904037986,0.007531064260659064,1.244574995962712,0.11241951839623107,0.12737396443715884,-21.75548930453407,2412.909912109375
2017-05-31,0.008590623698275186,0.006634059767982996,1.063796871918667,0.11236154786376638,0.1301105248846427,-21.768602849897835,2411.800048828125
2017-06-01,0.01740538867895014,0.01336866331010579,1.9267666689404275,0.04740641070674421,0.13016446981652793,-21.67212321227477,2430.06005859375
2017-06-02,0.02052433000912661,0.01607620006783829,2.04715953880694,0.04741426227826297,0.12607160425371428,-21.626665348942776,2439.070068359375
2017-06-05,0.015225563461219454,0.014061455171002085,1.6512663664358576,0.0469043088901512,0.12956959977827853,-21.67015564944371,2436.10009765625
2017-06-06,0.012405209523107537,0.010613362090488783,1.197266894290211,0.050013879824777986,0.12876463066639343,-21.6295366887511,2429.330078125
2017-06-07,0.014998012876248143,0.011436263524356047,1.238585479623068,0.04997605717224531,0.12751346030910382,-21.621719030455203,2433.139892578125
2017-06-08,0.01413521919446333,0.010988717219131387,1.1489092505460905,0.049913481960045886,0.12318358378035586,-21.634092127400976,2433.7900390625
2017-06-09,0.015470036702382738,0.009367005011250651,0.9630081025439295,0.04734193639922416,0.12603278209569924,-21.6533055010629,2431.77001953125
2017-06-12,0.01597032956345899,0.00757421169897777,0.7793741958247092,0.048067898170813736,0.13308516313175858,-21.66059932201908,2429.389892578125
2017-06-13,0.01570654610367372,0.011322322983176742,1.1285076158234595,0.05066550183814692,0.13975392658067382,-21.663535488965845,2440.35009765625
2017-06-14,0.015397352175342329,0.009536005212449534,0.9346651120353173,0.05120560622193719,0.14631957395566078,-21.65884861029534,2437.919921875
2017-06-15,0.03150071054961688,0.005704374874231474,0.6637279049285417,0.03862630784083627,0.14747484998248492,-21.919830734974205,2432.4599609375
2017-06-16,0.02810427107246048,0.004589284457707967,0.6599748508563456,0.03312000265897751,0.1260012887003244,-21.984344155729964,2433.14990234375
2017-06-19,0.029672151071154076,0.011477046450612979,1.8098714850221902,0.05353033548089272,0.13294461147214937,-21.948169806723083,2453.4599609375
2017-06-20,0.017806127328214027,0.0038135931358772067,0.6788292425571952,0.06345004180279708,0.1338979319019269,-21.915446714005064,2437.030029296875
2017-06-21,0.015387127962561916,0.002460909310130098,0.5048347429564352,0.06318085064935833,0.13633640459372562,-21.938905709853852,2435.610107421875
2017-06-22,0.012445208185547486,0.001383504691733168,0.32730537775694657,0.06323199682260933,0.1398255187626817,-21.978689318000587,2434.5
2017-06-23,0.009572794698978294,0.0024676411150754136,0.6213898915869355,0.06346020110954212,0.12903598549530312,-22.039325083000087,2438.300048828125
2017-06-26,0.009578044853408324,0.0023051773726475845,0.627176065459303,0.06307928208335195,0.17004889034286375,-22.039553223189483,2439.070068359375
2017-06-27,0.0026778090072692444,-0.0059184076830751725,-1.7455391593828833,0.0713232101837178,0.18862163863986894,-21.908682806422465,2419.3798828125
2017-06-28,0.011907385273771678,0.0022426798884030894,0.8331320963726346,0.08612467028881612,0.16980216630624728,-21.768114584224335,2440.68994140625
2017-06-29,-0.004272427155217014,-0.006165228632743516,-2.043148844363452,0.0963934590550881,0.15245284871504194,-21.75480441940782,2419.699951171875
2017-06-30,-0.006441244162389493,-0.004321237246055843,-1.3686853610557037,0.0968895022858959,0.14652158115042324,-21.79186456097578,2423.409912109375
2017-07-03,-0.002914669042813294,-0.001875010982111084,-0.5893597197238052,0.0858263181072037,0.14827574947543745,-21.7748274574654,2429.010009765625
2017-07-05,0.00132046365967945,-0.0004903761369600359,-0.15534150505184854,0.0802024578368606,0.1539283713206074,-21.798284102126637,2432.5400390625
2017-07-06,-0.009659552443534274,-0.00937857723725207,-2.4341937231788298,0.09270563220649754,0.14580677559612726,-21.676576049850873,2409.75
2017-07-07,-0.003544008909583397,-0.0028590339683911958,-0.7312019288515883,0.1000352195408651,0.14824576227920774,-21.58959592167864,2425.179931640625
2017-07-10,-0.001786338939883458,-0.0018448609931289394,-0.4689201980162806,0.09974119841664834,0.1333747447488802,-21.588262632255702,2427.429931640625
2017-07-11,-0.0015900835262475457,-0.002546941322099965,-0.6411473075344803,0.09965846277054544,0.12914159157069463,-21.590694100439002,2425.530029296875
2017-07-12,0.0011876085783438925,0.004680153816510271,1.1593977795888175,0.09691562714192764,0.12117750678363089,-21.551043390879336,2443.25
2017-07-13,0.004056765017134589,0.006358459891484653,1.4910451843775685,0.08708347573158658,0.1255441069518794,-21.538770615434842,2447.830078125
2017-07-14,0.01096149098398413,0.010504778795379092,2.1319293401263035,0.07342044784339513,0.11930235718486468,-21.505582205651162,2459.27001953125
2017-07-17,0.01062497759721771,0.009912058034066543,1.819010223583859,0.07390439895725649,0.11798962644789561,-21.508413044178425,2459.139892578125
2017-07-18,0.002910073088434603,0.010367499202300026,1.819767576112381,0.07385588111340707,0.11589376377608643,-21.61013024267012,2460.610107421875
2017-07-19,0.01498749175141986,0.015028948832561149,2.242972766968486,0.0766426489465209,0.1256425514833959,-21.62204181324666,2473.830078125
2017-07-20,0.01541663485608447,0.014085748499982852,1.8857403253819733,0.047760057818934616,0.11466218272070014,-21.627833416815037,2473.449951171875
2017-07-21,0.015504581499313597,0.012922819199716181,1.6057958184047012,0.04475324778279184,0.1176984383839536,-21.628472484503057,2472.5400390625
2017-07-24,0.012880581948495921,0.011190613297403881,1.3229604972043687,0.047064740076684035,0.11269892562200509,-21.63259651427531,2469.909912109375
2017-07-25,0.015483737528661456,0.013356999014610163,1.4821947048299924,0.045149370678995326,0.11727464291734384,-21.59090437893028,2477.1298828125
2017-07-26,0.02387194811045376,0.012433018857243211,1.358552795686128,0.03528218987988568,0.11726766269635698,-21.698022494195296,2477.830078125
2017-07-27,0.014129284826508996,0.010731095479105387,1.13369125967522,0.037073563265681175,0.11036133706749271,-21.817667779491757,2475.419921875
2017-07-28,0.02142448599253436,0.008296945329531884,0.8986968842481737,0.033046704155202604,0.11752591826595146,-21.942852670759432,2472.10009765625
2017-07-31,0.01916401754710087,0.006600191463317076,0.7375012566812432,0.03354502207066222,0.10725872130415223,-21.955981009872133,2470.300048828125
2017-08-01,0.01930197034289178,0.008093155956134723,0.9176326838676728,0.035019529146792176,0.110061373062517,-21.948138908851558,2476.35009765625
2017-08-02,0.018342273713950627,0.007666205313640001,0.8813984932022205,0.023166954385973063,0.11875148185433215,-21.965738910064857,2477.570068359375
2017-08-03,0.02556921918587094,0.004191337332948691,0.5676898591436792,0.025990004846244908,0.1170746631745496,-22.113970811047185,2472.159912109375
2017-08-04,0.02107382803379479,0.005034063472030932,0.7629122662914163,0.027636434965670365,0.1074491265681943,-22.219504303309265,2476.830078125
2017-08-07,0.021792336574562553,0.005598440677290909,0.9786490046385667,0.02758671195500246,0.10526514184842994,-22.198391693292432,2480.909912109375
2017-08-08,0.020157971410259365,0.002167349943504171,0.5222375850858333,0.027187250443443188,0.10710005524348422,-22.154524710789502,2474.919921875
2017-08-09,0.01251524566972566,0.001179234587656541,0.3556299633143107,0.027133252383373784,0.10592735019084608,-22.34133581349254,2474.02001953125
2017-08-10,-0.0039378022044890834,-0.01312017771312927,-3.3198061373581695,0.07762943402350637,0.11607519820215563,-22.011052722992158,2438.2099609375
2017-08-11,-0.007325661246511081,-0.011502254420355884,-2.4641331648579357,0.07889344037509524,0.11322461257318508,-22.087247824150182,2441.320068359375
2017-08-14,0.0027209042362451486,-0.001709440265393787,-0.37367957615855313,0.09713991120828157,0.11868359213010841,-21.876107272310414,2465.840087890625
2017-08-15,0.0016242932112507469,-0.0022881798016301377,-0.5065792620871469,0.09602867437262318,0.11584166159888001,-21.878372266536346,2464.610107421875
2017-08-16,-0.002314869481470457,-0.0007556372458074819,-0.16761597724515503,0.09640204920244817,0.12193348251346904,-21.96115291970567,2468.110107421875
2017-08-17,-0.017718540880054836,-0.015315032686618492,-2.656207716526721,0.12308266939630967,0.125424894723367,-21.68172506514005,2430.010009765625
2017-08-18,-0.01918765521219797,-0.016185640372713632,-2.345579136197814,0.12143556574435171,0.12307402193837749,-21.65911146510199,2425.550048828125
2017-08-21,-0.01696137850222299,-0.01421134302882411,-1.854803393987879,0.12104218378730441,0.12414739217793672,-21.658957089472135,2428.3701171875
2017-08-22,-0.009988590761495855,-0.003914073283971516,-0.5144573084843371,0.13519800091944015,0.12364657306585108,-21.55634363996153,2452.510009765625
2017-08-23,-0.013730784900254285,-0.0066725364953495805,-0.8747953239782195,0.1357401290138604,0.12461561340738747,-21.511609195233696,2444.0400390625
2017-08-24,-0.014834240009998978,-0.007998366249232095,-1.034672435310957,0.11406024830171593,0.13015229267317885,-21.496195436339168,2438.969970703125
2017-08-25,-0.01182075266294543,-0.005751499014669707,-0.7425290262647564,0.11419865988336311,0.1305452914324305,-21.491506811927415,2443.050048828125
2017-08-28,-0.01060538835508955,-0.00473945828273814,-0.6132665893554591,0.10018075253314956,0.13078333999302777,-21.494720991613388,2444.239990234375
2017-08-29,-0.012209042368018147,-0.0032908462930887634,-0.4376350010453824,0.10054918905081471,0.12484050072979369,-21.51600875992557,2446.300048828125
2017-08-30,-0.00809703798730459,0.001716841228677371,0.23853584990451224,0.10369189166589154,0.12924221291185467,-21.456080307689074,2457.590087890625
2017-08-31,-0.0002063225676454013,0.007458111008503819,1.0378679829222395,0.06425842120887303,0.1321134314247649,-21.40524837491788,2471.64990234375
2017-09-01,-0.00011306594284964827,0.009461198769462241,1.3180693160113395,0.06115915663981385,0.12996877497923062,-21.401549135705146,2476.550048828125
2017-09-05,-0.009338369139274915,0.0023100058736169105,0.34487287553963863,0.07820378994914638,0.12766385479773548,-21.323552901609784,2457.85009765625
2017-09-06,-0.0037971744157455343,0.005638293949015457,0.8712562992591965,0.06307509661532124,0.12633245707201046,-21.312184877462744,2465.5400390625
2017-09-07,-0.0036119516678868244,0.005641789827753062,0.9025786917067462,0.05930203231301964,0.12406150077991868,-21.314032748186634,2465.10009765625
2017-09-08,0.009478306589396876,0.0036691701742598867,0.5935846399664446,0.05855761062206824,0.12592331417967653,-21.467072678826867,2461.429931640625
2017-09-11,0.01898452465855678,0.01358133279637948,1.9764107948288279,0.07684541671479792,0.1361708381897713,-21.338277271908655,2488.110107421875
2017-09-12,0.012349176007390631,0.01635667109108674,2.096686565521366,0.0767946008869838,0.12287520808432424,-21.410844572455073,2496.47998046875
2017-09-13,0.013604942582356477,0.01642767467036642,1.8957227152134377,0.07683551684284214,0.14781060760858458,-21.40681677841567,2498.3701171875
2017-09-14,0.011084523208196377,0.014741022154584065,1.588546774530802,0.0769794565340558,0.14789952468151388,-21.40942665087911,2495.6201171875
2017-09-15,0.02848734324154701,0.015166178916255902,1.592151898065213,0.07348572148391343,0.13926010375540615,-21.588609565521086,2500.22998046875
2017-09-18,0.03177925883202847,0.015030270701028844,1.581880100469898,0.07336657478451296,0.12748218906378686,-21.592750309918056,2503.8701171875
2017-09-19,0.031726862734193624,0.014547399942631451,1.5479582194197323,0.055347455498530866,0.12566373863625957,-21.59267973765775,2506.64990234375
2017-09-20,0.022469314175878094,0.014047318910228363,1.4333002751179955,0.05530024648368161,0.12652662086659175,-21.739640674527102,2508.239990234375
2017-09-21,0.02287831836160205,0.00980408187405768,1.0148835164661985,0.059756686359616444,0.12556031579358087,-21.74679858150843,2500.60009765625
2017-09-22,0.025602519103907526,0.009169420781935913,0.9935766679286897,0.057762412745613584,0.11562199374329983,-21.772827290591486,2502.219970703125
2017-09-25,0.021706524735116202,0.00583961384399541,0.6745814791598523,0.03072568324729199,0.11929866995588033,-21.76446162337317,2496.659912109375
2017-09-26,0.021291735387714932,0.004847504924346861,0.6098828272107458,0.02571603749364143,0.1295949917427339,-21.772285195534174,2496.840087890625
2017-09-27,0.02452609102769309,0.007720781616775399,1.0599440316270352,0.03281928676246243,0.123658450050732,-21.719072049607906,2507.0400390625
2017-09-28,0.021125449868570095,0.007871864634453064,1.13372002013038,0.03200197273421477,0.11921834020909909,-21.78563949004595,2510.06005859375
2017-09-29,0.01911903935235539,0.010638090017322908,1.4862053387968568,0.03524558337065241,0.13318799972724135,-21.834185246269346,2519.360107421875
2017-10-02,0.021004980139732548,0.013484666169819023,1.7579332021960425,0.03850142193347976,0.13095628072392745,-21.805614144933838,2529.1201171875
2017-10-03,0.030740949876538224,0.01411353193445765,1.867032976203385,0.038938492041025445,0.13620288194778973,-21.925920703015677,2534.580078125
2017-10-04,0.028863051044507915,0.013913351322311675,1.8329173722443977,0.038851011752382356,0.13359130518200688,-21.972387343084087,2537.739990234375
2017-10-05,0.03467240712065418,0.017870284166598225,2.26024575234474,0.03683954269644525,0.1324276614439538,-21.86403796593969,2552.070068359375
2017-10-06,0.0350881560988721,0.014998263712961741,1.998799377150924,0.03957103542299245,0.1317677655464955,-21.8753903803629,2549.330078125
2017-10-09,0.022501117033711476,0.012026070666136245,1.5612879605615988,0.038398458074555886,0.133536592844652,-22.09365636819736,2544.72998046875
2017-10-10,0.021462534069306295,0.013285148928389702,1.6334919693881413,0.03702420871127073,0.13972223772447478,-22.126865855956883,2550.639892578125
2017-10-11,0.022507582750887305,0.013967212063689978,1.6268315482332183,0.035403748120508574,0.1556051180171141,-22.10233100278138,2555.239990234375
2017-10-12,0.021920729481363917,0.011147268228612374,1.2851008901715104,0.03971952615150925,0.15521602005879753,-22.089728203455852,2550.929931640625
2017-10-13,0.02095297394005082,0.010974422659859887,1.2479858345022885,0.038066868979295475,0.15721877262020367,-22.114609235967375,2553.169921875
2017-10-16,0.021247334543227085,0.011667412462176579,1.299041293787729,0.035519991903525075,0.15886266600724183,-22.107329588474503,2557.639892578125
